swc_path,soma_region_id,soma_region_name
220190/067.swc,1021,Secondary motor area layer 6a
220190/068.swc,1021,Secondary motor area layer 6a
220190/069.swc,962,Secondary motor area layer 2/3
220190/070.swc,1021,Secondary motor area layer 6a
220190/072.swc,844,Primary motor area Layer 6a
220190/073.swc,819,Anterior cingulate area ventral part 6b
220191/001.swc,312782566,Anterior area layer 6a
220191/002.swc,312782566,Anterior area layer 6a
220191/003.swc,9,Primary somatosensory area trunk layer 6a
220191/004.swc,9,Primary somatosensory area trunk layer 6a
220191/005.swc,312782562,Anterior area layer 5
220191/006.swc,312782562,Anterior area layer 5
220191/007.swc,312782566,Anterior area layer 6a
220191/008.swc,312782566,Anterior area layer 6a
220191/010.swc,312782562,Anterior area layer 5
220191/011.swc,312782566,Anterior area layer 6a
220191/012.swc,9,Primary somatosensory area trunk layer 6a
220191/014.swc,312782566,Anterior area layer 6a
220191/015.swc,312782566,Anterior area layer 6a
220191/016.swc,312782566,Anterior area layer 6a
220191/017.swc,1046,Anteromedial visual area layer 6a
220191/018.swc,312782554,Anterior area layer 2/3
220191/019.swc,9,Primary somatosensory area trunk layer 6a
220191/020.swc,687,Retrosplenial area ventral part layer 5
220191/021.swc,687,Retrosplenial area ventral part layer 5
220191/022.swc,687,Retrosplenial area ventral part layer 5
220191/023.swc,687,Retrosplenial area ventral part layer 5
220191/024.swc,687,Retrosplenial area ventral part layer 5
220191/025.swc,687,Retrosplenial area ventral part layer 5
220191/026.swc,687,Retrosplenial area ventral part layer 5
220191/027.swc,687,Retrosplenial area ventral part layer 5
220191/029.swc,430,Retrosplenial area ventral part layer 2/3
220191/030.swc,687,Retrosplenial area ventral part layer 5
220191/031.swc,430,Retrosplenial area ventral part layer 2/3
220191/032.swc,430,Retrosplenial area ventral part layer 2/3
220191/033.swc,687,Retrosplenial area ventral part layer 5
220191/034.swc,687,Retrosplenial area ventral part layer 5
220191/035.swc,687,Retrosplenial area ventral part layer 5
220191/036.swc,687,Retrosplenial area ventral part layer 5
220191/038.swc,687,Retrosplenial area ventral part layer 5
220191/039.swc,687,Retrosplenial area ventral part layer 5
220191/040.swc,687,Retrosplenial area ventral part layer 5
220191/043.swc,542,Retrosplenial area ventral part layer 1
220191/044.swc,430,Retrosplenial area ventral part layer 2/3
220191/045.swc,687,Retrosplenial area ventral part layer 5
220191/046.swc,542,Retrosplenial area ventral part layer 1
220191/047.swc,687,Retrosplenial area ventral part layer 5
220191/048.swc,590,Retrosplenial area ventral part layer 6a
220191/049.swc,687,Retrosplenial area ventral part layer 5
220191/050.swc,542,Retrosplenial area ventral part layer 1
220191/051.swc,430,Retrosplenial area ventral part layer 2/3
220191/052.swc,542,Retrosplenial area ventral part layer 1
220191/053.swc,430,Retrosplenial area ventral part layer 2/3
220191/054.swc,687,Retrosplenial area ventral part layer 5
220191/055.swc,434,Retrosplenial area dorsal part layer 2/3
220191/056.swc,430,Retrosplenial area ventral part layer 2/3
220191/057.swc,434,Retrosplenial area dorsal part layer 2/3
220191/058.swc,434,Retrosplenial area dorsal part layer 2/3
220191/059.swc,434,Retrosplenial area dorsal part layer 2/3
220191/060.swc,434,Retrosplenial area dorsal part layer 2/3
220191/061.swc,434,Retrosplenial area dorsal part layer 2/3
220191/062.swc,434,Retrosplenial area dorsal part layer 2/3
220191/063.swc,1015,Anterior cingulate area dorsal part layer 5
220191/064.swc,430,Retrosplenial area ventral part layer 2/3
220191/065.swc,430,Retrosplenial area ventral part layer 2/3
220191/066.swc,430,Retrosplenial area ventral part layer 2/3
220191/069.swc,9,Primary somatosensory area trunk layer 6a
220191/070.swc,542,Retrosplenial area ventral part layer 1
220191/071.swc,542,Retrosplenial area ventral part layer 1
220191/072.swc,590,Retrosplenial area ventral part layer 6a
220191/073.swc,430,Retrosplenial area ventral part layer 2/3
220191/074.swc,687,Retrosplenial area ventral part layer 5
220191/075.swc,687,Retrosplenial area ventral part layer 5
220191/078.swc,610,Retrosplenial area dorsal part layer 5
220191/079.swc,610,Retrosplenial area dorsal part layer 5
220191/081.swc,687,Retrosplenial area ventral part layer 5
220191/082.swc,687,Retrosplenial area ventral part layer 5
220191/083.swc,430,Retrosplenial area ventral part layer 2/3
220191/084.swc,430,Retrosplenial area ventral part layer 2/3
220191/086.swc,687,Retrosplenial area ventral part layer 5
220191/087.swc,687,Retrosplenial area ventral part layer 5
220191/088.swc,687,Retrosplenial area ventral part layer 5
220191/089.swc,274,Retrosplenial area dorsal part layer 6a
220191/090.swc,919,Anterior cingulate area dorsal part layer 6a
220191/092.swc,687,Retrosplenial area ventral part layer 5
220191/094.swc,687,Retrosplenial area ventral part layer 5
220191/095.swc,687,Retrosplenial area ventral part layer 5
220191/096.swc,430,Retrosplenial area ventral part layer 2/3
220192/004.swc,1111,Primary somatosensory area trunk layer 5
220192/006.swc,670,Primary somatosensory area trunk layer 2/3
220192/008.swc,774,Retrosplenial area lateral agranular part layer 5
220192/010.swc,1015,Anterior cingulate area dorsal part layer 5
220192/012.swc,211,Anterior cingulate area dorsal part layer 2/3
220192/013.swc,772,Anterior cingulate area ventral part layer 5
220192/014.swc,772,Anterior cingulate area ventral part layer 5
220192/015.swc,772,Anterior cingulate area ventral part layer 5
220192/016.swc,772,Anterior cingulate area ventral part layer 5
220192/018.swc,772,Anterior cingulate area ventral part layer 5
220192/019.swc,1015,Anterior cingulate area dorsal part layer 5
220192/020.swc,1015,Anterior cingulate area dorsal part layer 5
220192/021.swc,1015,Anterior cingulate area dorsal part layer 5
220192/022.swc,1015,Anterior cingulate area dorsal part layer 5
220192/023.swc,430,Retrosplenial area ventral part layer 2/3
220192/024.swc,772,Anterior cingulate area ventral part layer 5
220192/025.swc,1015,Anterior cingulate area dorsal part layer 5
220192/026.swc,1015,Anterior cingulate area dorsal part layer 5
220192/027.swc,211,Anterior cingulate area dorsal part layer 2/3
220192/028.swc,211,Anterior cingulate area dorsal part layer 2/3
220192/029.swc,211,Anterior cingulate area dorsal part layer 2/3
220192/030.swc,211,Anterior cingulate area dorsal part layer 2/3
220192/031.swc,1015,Anterior cingulate area dorsal part layer 5
220192/033.swc,211,Anterior cingulate area dorsal part layer 2/3
220192/034.swc,1015,Anterior cingulate area dorsal part layer 5
220192/035.swc,1015,Anterior cingulate area dorsal part layer 5
220192/036.swc,1015,Anterior cingulate area dorsal part layer 5
220192/037.swc,1015,Anterior cingulate area dorsal part layer 5
220192/038.swc,772,Anterior cingulate area ventral part layer 5
220192/039.swc,772,Anterior cingulate area ventral part layer 5
220192/040.swc,1015,Anterior cingulate area dorsal part layer 5
220192/041.swc,919,Anterior cingulate area dorsal part layer 6a
220192/042.swc,772,Anterior cingulate area ventral part layer 5
220192/043.swc,772,Anterior cingulate area ventral part layer 5
220192/044.swc,772,Anterior cingulate area ventral part layer 5
220192/045.swc,296,Anterior cingulate area ventral part layer 2/3
220192/046.swc,296,Anterior cingulate area ventral part layer 2/3
220192/047.swc,430,Retrosplenial area ventral part layer 2/3
220192/048.swc,211,Anterior cingulate area dorsal part layer 2/3
220192/049.swc,296,Anterior cingulate area ventral part layer 2/3
220192/050.swc,211,Anterior cingulate area dorsal part layer 2/3
220192/051.swc,211,Anterior cingulate area dorsal part layer 2/3
220192/054.swc,687,Retrosplenial area ventral part layer 5
220192/055.swc,687,Retrosplenial area ventral part layer 5
220192/056.swc,687,Retrosplenial area ventral part layer 5
220192/057.swc,687,Retrosplenial area ventral part layer 5
220192/058.swc,687,Retrosplenial area ventral part layer 5
220192/059.swc,687,Retrosplenial area ventral part layer 5
220192/060.swc,430,Retrosplenial area ventral part layer 2/3
220192/061.swc,296,Anterior cingulate area ventral part layer 2/3
220192/062.swc,919,Anterior cingulate area dorsal part layer 6a
220192/063.swc,1015,Anterior cingulate area dorsal part layer 5
220192/066.swc,296,Anterior cingulate area ventral part layer 2/3
220192/067.swc,687,Retrosplenial area ventral part layer 5
220192/068.swc,1015,Anterior cingulate area dorsal part layer 5
220192/069.swc,1015,Anterior cingulate area dorsal part layer 5
220192/070.swc,810,Anterior cingulate area ventral part 6a
220192/071.swc,296,Anterior cingulate area ventral part layer 2/3
220192/073.swc,1015,Anterior cingulate area dorsal part layer 5
220192/074.swc,772,Anterior cingulate area ventral part layer 5
220192/075.swc,296,Anterior cingulate area ventral part layer 2/3
220192/076.swc,211,Anterior cingulate area dorsal part layer 2/3
220192/077.swc,687,Retrosplenial area ventral part layer 5
220192/078.swc,919,Anterior cingulate area dorsal part layer 6a
220192/079.swc,1015,Anterior cingulate area dorsal part layer 5
220192/080.swc,211,Anterior cingulate area dorsal part layer 2/3
220192/081.swc,211,Anterior cingulate area dorsal part layer 2/3
220192/082.swc,211,Anterior cingulate area dorsal part layer 2/3
220192/083.swc,772,Anterior cingulate area ventral part layer 5
220192/084.swc,211,Anterior cingulate area dorsal part layer 2/3
220192/085.swc,211,Anterior cingulate area dorsal part layer 2/3
220192/086.swc,211,Anterior cingulate area dorsal part layer 2/3
220192/087.swc,296,Anterior cingulate area ventral part layer 2/3
220192/088.swc,211,Anterior cingulate area dorsal part layer 2/3
220192/089.swc,935,Anterior cingulate area dorsal part layer 1
220192/090.swc,211,Anterior cingulate area dorsal part layer 2/3
220192/091.swc,211,Anterior cingulate area dorsal part layer 2/3
220192/092.swc,772,Anterior cingulate area ventral part layer 5
220192/093.swc,588,Anterior cingulate area ventral part layer 1
220192/094.swc,211,Anterior cingulate area dorsal part layer 2/3
220192/095.swc,588,Anterior cingulate area ventral part layer 1
220192/096.swc,296,Anterior cingulate area ventral part layer 2/3
220192/097.swc,296,Anterior cingulate area ventral part layer 2/3
220192/098.swc,430,Retrosplenial area ventral part layer 2/3
220192/099.swc,430,Retrosplenial area ventral part layer 2/3
220192/100.swc,430,Retrosplenial area ventral part layer 2/3
220192/101.swc,772,Anterior cingulate area ventral part layer 5
220192/102.swc,772,Anterior cingulate area ventral part layer 5
220192/103.swc,772,Anterior cingulate area ventral part layer 5
220192/104.swc,962,Secondary motor area layer 2/3
220192/105.swc,211,Anterior cingulate area dorsal part layer 2/3
220192/106.swc,962,Secondary motor area layer 2/3
220192/107.swc,1015,Anterior cingulate area dorsal part layer 5
220192/108.swc,588,Anterior cingulate area ventral part layer 1
220192/109.swc,9,Primary somatosensory area trunk layer 6a
220193/001.swc,1021,Secondary motor area layer 6a
220193/002.swc,1021,Secondary motor area layer 6a
220193/003.swc,1021,Secondary motor area layer 6a
220193/005.swc,1021,Secondary motor area layer 6a
220193/006.swc,1021,Secondary motor area layer 6a
220193/007.swc,1021,Secondary motor area layer 6a
220193/009.swc,1015,Anterior cingulate area dorsal part layer 5
220193/010.swc,1015,Anterior cingulate area dorsal part layer 5
220193/011.swc,1015,Anterior cingulate area dorsal part layer 5
220193/012.swc,1015,Anterior cingulate area dorsal part layer 5
220193/013.swc,919,Anterior cingulate area dorsal part layer 6a
220193/014.swc,1015,Anterior cingulate area dorsal part layer 5
220193/015.swc,767,Secondary motor area layer 5
220193/016.swc,767,Secondary motor area layer 5
220193/017.swc,767,Secondary motor area layer 5
220193/018.swc,767,Secondary motor area layer 5
220193/019.swc,767,Secondary motor area layer 5
220193/021.swc,962,Secondary motor area layer 2/3
220193/022.swc,962,Secondary motor area layer 2/3
220193/025.swc,1021,Secondary motor area layer 6a
220193/026.swc,767,Secondary motor area layer 5
220193/027.swc,767,Secondary motor area layer 5
220193/028.swc,1021,Secondary motor area layer 6a
220193/030.swc,919,Anterior cingulate area dorsal part layer 6a
220193/031.swc,1021,Secondary motor area layer 6a
220193/033.swc,962,Secondary motor area layer 2/3
220193/034.swc,767,Secondary motor area layer 5
220193/039.swc,1021,Secondary motor area layer 6a
220193/040.swc,1015,Anterior cingulate area dorsal part layer 5
220193/041.swc,211,Anterior cingulate area dorsal part layer 2/3
220193/043.swc,211,Anterior cingulate area dorsal part layer 2/3
220193/046.swc,274,Retrosplenial area dorsal part layer 6a
220193/047.swc,590,Retrosplenial area ventral part layer 6a
220193/048.swc,274,Retrosplenial area dorsal part layer 6a
220193/050.swc,906,Retrosplenial area lateral agranular part layer 6a
220193/051.swc,774,Retrosplenial area lateral agranular part layer 5
220193/052.swc,774,Retrosplenial area lateral agranular part layer 5
220193/053.swc,774,Retrosplenial area lateral agranular part layer 5
220193/054.swc,774,Retrosplenial area lateral agranular part layer 5
220193/055.swc,9,Primary somatosensory area trunk layer 6a
220193/056.swc,1111,Primary somatosensory area trunk layer 5
220193/059.swc,1111,Primary somatosensory area trunk layer 5
220193/061.swc,774,Retrosplenial area lateral agranular part layer 5
220193/062.swc,774,Retrosplenial area lateral agranular part layer 5
220193/063.swc,774,Retrosplenial area lateral agranular part layer 5
220193/066.swc,774,Retrosplenial area lateral agranular part layer 5
220193/068.swc,1111,Primary somatosensory area trunk layer 5
220193/069.swc,1111,Primary somatosensory area trunk layer 5
220193/070.swc,9,Primary somatosensory area trunk layer 6a
220193/071.swc,906,Retrosplenial area lateral agranular part layer 6a
220193/072.swc,906,Retrosplenial area lateral agranular part layer 6a
220193/073.swc,906,Retrosplenial area lateral agranular part layer 6a
220193/074.swc,906,Retrosplenial area lateral agranular part layer 6a
220195/001.swc,1101,Agranular insular area dorsal part layer 5
220195/002.swc,1101,Agranular insular area dorsal part layer 5
220195/010.swc,1101,Agranular insular area dorsal part layer 5
220195/012.swc,1101,Agranular insular area dorsal part layer 5
220195/013.swc,1101,Agranular insular area dorsal part layer 5
220195/014.swc,1101,Agranular insular area dorsal part layer 5
220195/015.swc,1101,Agranular insular area dorsal part layer 5
220195/017.swc,1101,Agranular insular area dorsal part layer 5
220195/020.swc,1101,Agranular insular area dorsal part layer 5
220195/023.swc,638,Gustatory areas layer 6a
220195/024.swc,638,Gustatory areas layer 6a
220195/034.swc,187,Gustatory areas layer 5
220195/044.swc,783,Agranular insular area dorsal part layer 6a
220195/047.swc,638,Gustatory areas layer 6a
220195/049.swc,783,Agranular insular area dorsal part layer 6a
220195/052.swc,187,Gustatory areas layer 5
220195/054.swc,187,Gustatory areas layer 5
